location,month,temp_mean_c,source
kempten,1983-05,10.32,ERA5/Open-Meteo
kempten,1983-06,15.2,ERA5/Open-Meteo
kempten,1983-07,19.7,ERA5/Open-Meteo
kempten,1983-08,16.51,ERA5/Open-Meteo
kempten,1983-09,13.31,ERA5/Open-Meteo
kempten,1983-10,8.86,ERA5/Open-Meteo
kempten,1983-11,2.73,ERA5/Open-Meteo
kempten,1983-12,-5.2,ERA5/Open-Meteo
kempten,1984-01,-1.38,ERA5/Open-Meteo
kempten,1984-02,-3.03,ERA5/Open-Meteo
kempten,1984-03,-0.21,ERA5/Open-Meteo
kempten,1984-04,4.45,ERA5/Open-Meteo
kempten,1984-05,9.0,ERA5/Open-Meteo
kempten,1984-06,13.36,ERA5/Open-Meteo
kempten,1984-07,15.83,ERA5/Open-Meteo
kempten,1984-08,15.62,ERA5/Open-Meteo
kempten,1984-09,11.54,ERA5/Open-Meteo
kempten,1984-10,9.54,ERA5/Open-Meteo
kempten,1984-11,5.58,ERA5/Open-Meteo
kempten,1984-12,2.3,ERA5/Open-Meteo
kempten,1985-01,-7.42,ERA5/Open-Meteo
kempten,1985-02,-2.32,ERA5/Open-Meteo
kempten,1985-03,1.35,ERA5/Open-Meteo
kempten,1985-04,6.38,ERA5/Open-Meteo
kempten,1985-05,11.56,ERA5/Open-Meteo
kempten,1985-06,12.94,ERA5/Open-Meteo
kempten,1985-07,17.68,ERA5/Open-Meteo
kempten,1985-08,15.94,ERA5/Open-Meteo
kempten,1985-09,14.22,ERA5/Open-Meteo
kempten,1985-10,8.69,ERA5/Open-Meteo
kempten,1985-11,-1.0,ERA5/Open-Meteo
kempten,1985-12,4.7,ERA5/Open-Meteo
kempten,1986-01,-2.24,ERA5/Open-Meteo
kempten,1986-02,-6.71,ERA5/Open-Meteo
kempten,1986-03,2.33,ERA5/Open-Meteo
kempten,1986-04,4.84,ERA5/Open-Meteo
kempten,1986-05,13.72,ERA5/Open-Meteo
kempten,1986-06,14.49,ERA5/Open-Meteo
kempten,1986-07,15.96,ERA5/Open-Meteo
kempten,1986-08,16.51,ERA5/Open-Meteo
kempten,1986-09,12.99,ERA5/Open-Meteo
kempten,1986-10,9.99,ERA5/Open-Meteo
kempten,1986-11,4.45,ERA5/Open-Meteo
kempten,1986-12,-0.3,ERA5/Open-Meteo
kempten,1987-01,-6.31,ERA5/Open-Meteo
kempten,1987-02,-0.59,ERA5/Open-Meteo
kempten,1987-03,-1.49,ERA5/Open-Meteo
kempten,1987-04,7.24,ERA5/Open-Meteo
kempten,1987-05,8.75,ERA5/Open-Meteo
kempten,1987-06,13.26,ERA5/Open-Meteo
kempten,1987-07,17.0,ERA5/Open-Meteo
kempten,1987-08,15.61,ERA5/Open-Meteo
kempten,1987-09,16.02,ERA5/Open-Meteo
kempten,1987-10,10.25,ERA5/Open-Meteo
kempten,1987-11,3.57,ERA5/Open-Meteo
kempten,1987-12,0.1,ERA5/Open-Meteo
kempten,1988-01,2.19,ERA5/Open-Meteo
kempten,1988-02,-1.32,ERA5/Open-Meteo
kempten,1988-03,1.12,ERA5/Open-Meteo
kempten,1988-04,6.27,ERA5/Open-Meteo
kempten,1988-05,12.76,ERA5/Open-Meteo
kempten,1988-06,13.91,ERA5/Open-Meteo
kempten,1988-07,16.75,ERA5/Open-Meteo
kempten,1988-08,16.68,ERA5/Open-Meteo
kempten,1988-09,12.86,ERA5/Open-Meteo
kempten,1988-10,10.6,ERA5/Open-Meteo
kempten,1988-11,1.21,ERA5/Open-Meteo
kempten,1988-12,2.7,ERA5/Open-Meteo
kempten,1989-01,-0.3,ERA5/Open-Meteo
kempten,1989-02,1.91,ERA5/Open-Meteo
kempten,1989-03,6.15,ERA5/Open-Meteo
kempten,1989-04,6.95,ERA5/Open-Meteo
kempten,1989-05,12.16,ERA5/Open-Meteo
kempten,1989-06,13.43,ERA5/Open-Meteo
kempten,1989-07,16.87,ERA5/Open-Meteo
kempten,1989-08,16.25,ERA5/Open-Meteo
kempten,1989-09,12.99,ERA5/Open-Meteo
kempten,1989-10,9.33,ERA5/Open-Meteo
kempten,1989-11,1.98,ERA5/Open-Meteo
kempten,1989-12,-1.5,ERA5/Open-Meteo
kempten,1990-01,-1.46,ERA5/Open-Meteo
kempten,1990-02,4.0,ERA5/Open-Meteo
kempten,1990-03,5.57,ERA5/Open-Meteo
kempten,1990-04,5.6,ERA5/Open-Meteo
kempten,1990-05,13.03,ERA5/Open-Meteo
kempten,1990-06,14.02,ERA5/Open-Meteo
kempten,1990-07,16.16,ERA5/Open-Meteo
kempten,1990-08,17.18,ERA5/Open-Meteo
kempten,1990-09,11.84,ERA5/Open-Meteo
kempten,1990-10,10.5,ERA5/Open-Meteo
kempten,1990-11,2.42,ERA5/Open-Meteo
kempten,1990-12,-6.2,ERA5/Open-Meteo
kempten,1991-01,-2.38,ERA5/Open-Meteo
kempten,1991-02,-3.97,ERA5/Open-Meteo
kempten,1991-03,5.97,ERA5/Open-Meteo
kempten,1991-04,5.3,ERA5/Open-Meteo
kempten,1991-05,7.93,ERA5/Open-Meteo
kempten,1991-06,13.48,ERA5/Open-Meteo
kempten,1991-07,17.95,ERA5/Open-Meteo
kempten,1991-08,17.51,ERA5/Open-Meteo
kempten,1991-09,14.99,ERA5/Open-Meteo
kempten,1991-10,7.73,ERA5/Open-Meteo
kempten,1991-11,2.41,ERA5/Open-Meteo
kempten,1991-12,0.5,ERA5/Open-Meteo
kempten,1992-01,-2.05,ERA5/Open-Meteo
kempten,1992-02,-0.33,ERA5/Open-Meteo
kempten,1992-03,3.17,ERA5/Open-Meteo
kempten,1992-04,6.34,ERA5/Open-Meteo
kempten,1992-05,13.32,ERA5/Open-Meteo
kempten,1992-06,14.94,ERA5/Open-Meteo
kempten,1992-07,17.5,ERA5/Open-Meteo
kempten,1992-08,19.74,ERA5/Open-Meteo
kempten,1992-09,13.51,ERA5/Open-Meteo
kempten,1992-10,6.67,ERA5/Open-Meteo
kempten,1992-11,5.18,ERA5/Open-Meteo
kempten,1992-12,5.0,ERA5/Open-Meteo
kempten,1993-01,1.6,ERA5/Open-Meteo
kempten,1993-02,-1.82,ERA5/Open-Meteo
kempten,1993-03,1.02,ERA5/Open-Meteo
kempten,1993-04,8.72,ERA5/Open-Meteo
kempten,1993-05,13.28,ERA5/Open-Meteo
kempten,1993-06,15.15,ERA5/Open-Meteo
kempten,1993-07,15.36,ERA5/Open-Meteo
kempten,1993-08,16.27,ERA5/Open-Meteo
kempten,1993-09,12.4,ERA5/Open-Meteo
kempten,1993-10,8.14,ERA5/Open-Meteo
kempten,1993-11,-0.5,ERA5/Open-Meteo
kempten,1993-12,-5.3,ERA5/Open-Meteo
kempten,1994-01,0.52,ERA5/Open-Meteo
kempten,1994-02,-0.97,ERA5/Open-Meteo
kempten,1994-03,6.85,ERA5/Open-Meteo
kempten,1994-04,5.66,ERA5/Open-Meteo
kempten,1994-05,12.06,ERA5/Open-Meteo
kempten,1994-06,15.29,ERA5/Open-Meteo
kempten,1994-07,19.57,ERA5/Open-Meteo
kempten,1994-08,18.0,ERA5/Open-Meteo
kempten,1994-09,13.53,ERA5/Open-Meteo
kempten,1994-10,8.48,ERA5/Open-Meteo
kempten,1994-11,7.3,ERA5/Open-Meteo
kempten,1994-12,1.6,ERA5/Open-Meteo
kempten,1995-01,-2.98,ERA5/Open-Meteo
kempten,1995-02,2.62,ERA5/Open-Meteo
kempten,1995-03,0.75,ERA5/Open-Meteo
kempten,1995-04,7.02,ERA5/Open-Meteo
kempten,1995-05,11.54,ERA5/Open-Meteo
kempten,1995-06,12.84,ERA5/Open-Meteo
kempten,1995-07,19.11,ERA5/Open-Meteo
kempten,1995-08,16.06,ERA5/Open-Meteo
kempten,1995-09,11.12,ERA5/Open-Meteo
kempten,1995-10,12.11,ERA5/Open-Meteo
kempten,1995-11,1.11,ERA5/Open-Meteo
kempten,1995-12,-0.7,ERA5/Open-Meteo
kempten,1996-01,-0.63,ERA5/Open-Meteo
kempten,1996-02,-2.75,ERA5/Open-Meteo
kempten,1996-03,0.5,ERA5/Open-Meteo
kempten,1996-04,6.94,ERA5/Open-Meteo
kempten,1996-05,11.09,ERA5/Open-Meteo
kempten,1996-06,15.34,ERA5/Open-Meteo
kempten,1996-07,15.38,ERA5/Open-Meteo
kempten,1996-08,15.67,ERA5/Open-Meteo
kempten,1996-09,9.61,ERA5/Open-Meteo
kempten,1996-10,8.35,ERA5/Open-Meteo
kempten,1996-11,3.03,ERA5/Open-Meteo
kempten,1996-12,-1.1,ERA5/Open-Meteo
kempten,1997-01,-2.51,ERA5/Open-Meteo
kempten,1997-02,1.62,ERA5/Open-Meteo
kempten,1997-03,4.73,ERA5/Open-Meteo
kempten,1997-04,4.92,ERA5/Open-Meteo
kempten,1997-05,11.82,ERA5/Open-Meteo
kempten,1997-06,14.45,ERA5/Open-Meteo
kempten,1997-07,15.44,ERA5/Open-Meteo
kempten,1997-08,17.52,ERA5/Open-Meteo
kempten,1997-09,14.12,ERA5/Open-Meteo
kempten,1997-10,7.85,ERA5/Open-Meteo
kempten,1997-11,3.78,ERA5/Open-Meteo
kempten,1997-12,2.7,ERA5/Open-Meteo
kempten,1998-01,-0.89,ERA5/Open-Meteo
kempten,1998-02,1.46,ERA5/Open-Meteo
kempten,1998-03,2.35,ERA5/Open-Meteo
kempten,1998-04,7.05,ERA5/Open-Meteo
kempten,1998-05,12.36,ERA5/Open-Meteo
kempten,1998-06,15.69,ERA5/Open-Meteo
kempten,1998-07,16.52,ERA5/Open-Meteo
kempten,1998-08,16.74,ERA5/Open-Meteo
kempten,1998-09,12.37,ERA5/Open-Meteo
kempten,1998-10,8.55,ERA5/Open-Meteo
kempten,1998-11,-0.53,ERA5/Open-Meteo
kempten,1998-12,-3.6,ERA5/Open-Meteo
kempten,1999-01,-0.47,ERA5/Open-Meteo
kempten,1999-02,-2.6,ERA5/Open-Meteo
kempten,1999-03,2.97,ERA5/Open-Meteo
kempten,1999-04,5.7,ERA5/Open-Meteo
kempten,1999-05,13.4,ERA5/Open-Meteo
kempten,1999-06,13.9,ERA5/Open-Meteo
kempten,1999-07,16.85,ERA5/Open-Meteo
kempten,1999-08,16.43,ERA5/Open-Meteo
kempten,1999-09,15.28,ERA5/Open-Meteo
kempten,1999-10,8.91,ERA5/Open-Meteo
kempten,1999-11,-0.08,ERA5/Open-Meteo
kempten,1999-12,2.2,ERA5/Open-Meteo
kempten,2000-01,-3.09,ERA5/Open-Meteo
kempten,2000-02,1.55,ERA5/Open-Meteo
kempten,2000-03,2.82,ERA5/Open-Meteo
kempten,2000-04,7.56,ERA5/Open-Meteo
kempten,2000-05,13.36,ERA5/Open-Meteo
kempten,2000-06,16.25,ERA5/Open-Meteo
kempten,2000-07,14.5,ERA5/Open-Meteo
kempten,2000-08,17.49,ERA5/Open-Meteo
kempten,2000-09,13.6,ERA5/Open-Meteo
kempten,2000-10,9.61,ERA5/Open-Meteo
kempten,2000-11,3.82,ERA5/Open-Meteo
kempten,2000-12,3.2,ERA5/Open-Meteo
kempten,2001-01,-1.49,ERA5/Open-Meteo
kempten,2001-02,0.36,ERA5/Open-Meteo
kempten,2001-03,4.98,ERA5/Open-Meteo
kempten,2001-04,5.03,ERA5/Open-Meteo
kempten,2001-05,13.87,ERA5/Open-Meteo
kempten,2001-06,13.44,ERA5/Open-Meteo
kempten,2001-07,16.85,ERA5/Open-Meteo
kempten,2001-08,17.75,ERA5/Open-Meteo
kempten,2001-09,10.12,ERA5/Open-Meteo
kempten,2001-10,12.4,ERA5/Open-Meteo
kempten,2001-11,1.53,ERA5/Open-Meteo
kempten,2001-12,5.3,ERA5/Open-Meteo
kempten,2002-01,-2.77,ERA5/Open-Meteo
kempten,2002-02,3.65,ERA5/Open-Meteo
kempten,2002-03,5.07,ERA5/Open-Meteo
kempten,2002-04,6.95,ERA5/Open-Meteo
kempten,2002-05,12.15,ERA5/Open-Meteo
kempten,2002-06,17.29,ERA5/Open-Meteo
kempten,2002-07,16.5,ERA5/Open-Meteo
kempten,2002-08,16.3,ERA5/Open-Meteo
kempten,2002-09,11.33,ERA5/Open-Meteo
kempten,2002-10,8.6,ERA5/Open-Meteo
kempten,2002-11,5.22,ERA5/Open-Meteo
kempten,2002-12,2.4,ERA5/Open-Meteo
kempten,2003-01,-2.31,ERA5/Open-Meteo
kempten,2003-02,-4.31,ERA5/Open-Meteo
kempten,2003-03,3.59,ERA5/Open-Meteo
kempten,2003-04,7.07,ERA5/Open-Meteo
kempten,2003-05,13.6,ERA5/Open-Meteo
kempten,2003-06,20.07,ERA5/Open-Meteo
kempten,2003-07,18.34,ERA5/Open-Meteo
kempten,2003-08,21.09,ERA5/Open-Meteo
kempten,2003-09,13.17,ERA5/Open-Meteo
kempten,2003-10,5.71,ERA5/Open-Meteo
kempten,2003-11,4.86,ERA5/Open-Meteo
kempten,2003-12,3.5,ERA5/Open-Meteo
kempten,2004-01,-2.06,ERA5/Open-Meteo
kempten,2004-02,-0.55,ERA5/Open-Meteo
kempten,2004-03,1.5,ERA5/Open-Meteo
kempten,2004-04,6.96,ERA5/Open-Meteo
kempten,2004-05,9.91,ERA5/Open-Meteo
kempten,2004-06,14.54,ERA5/Open-Meteo
kempten,2004-07,16.27,ERA5/Open-Meteo
kempten,2004-08,17.16,ERA5/Open-Meteo
kempten,2004-09,13.45,ERA5/Open-Meteo
kempten,2004-10,10.68,ERA5/Open-Meteo
kempten,2004-11,2.81,ERA5/Open-Meteo
kempten,2004-12,1.9,ERA5/Open-Meteo
kempten,2005-01,-2.33,ERA5/Open-Meteo
kempten,2005-02,-3.45,ERA5/Open-Meteo
kempten,2005-03,2.02,ERA5/Open-Meteo
kempten,2005-04,7.6,ERA5/Open-Meteo
kempten,2005-05,12.05,ERA5/Open-Meteo
kempten,2005-06,16.17,ERA5/Open-Meteo
kempten,2005-07,16.83,ERA5/Open-Meteo
kempten,2005-08,14.88,ERA5/Open-Meteo
kempten,2005-09,14.03,ERA5/Open-Meteo
kempten,2005-10,10.41,ERA5/Open-Meteo
kempten,2005-11,2.49,ERA5/Open-Meteo
kempten,2005-12,-5.4,ERA5/Open-Meteo
kempten,2006-01,-4.45,ERA5/Open-Meteo
kempten,2006-02,-1.63,ERA5/Open-Meteo
kempten,2006-03,0.45,ERA5/Open-Meteo
kempten,2006-04,6.05,ERA5/Open-Meteo
kempten,2006-05,11.73,ERA5/Open-Meteo
kempten,2006-06,15.98,ERA5/Open-Meteo
kempten,2006-07,20.52,ERA5/Open-Meteo
kempten,2006-08,13.7,ERA5/Open-Meteo
kempten,2006-09,15.81,ERA5/Open-Meteo
kempten,2006-10,11.81,ERA5/Open-Meteo
kempten,2006-11,5.51,ERA5/Open-Meteo
kempten,2006-12,3.3,ERA5/Open-Meteo
kempten,2007-01,2.47,ERA5/Open-Meteo
kempten,2007-02,2.73,ERA5/Open-Meteo
kempten,2007-03,4.0,ERA5/Open-Meteo
kempten,2007-04,11.16,ERA5/Open-Meteo
kempten,2007-05,13.05,ERA5/Open-Meteo
kempten,2007-06,16.06,ERA5/Open-Meteo
kempten,2007-07,16.62,ERA5/Open-Meteo
kempten,2007-08,15.87,ERA5/Open-Meteo
kempten,2007-09,11.34,ERA5/Open-Meteo
kempten,2007-10,8.02,ERA5/Open-Meteo
kempten,2007-11,0.7,ERA5/Open-Meteo
kempten,2007-12,4.1,ERA5/Open-Meteo
kempten,2008-01,1.04,ERA5/Open-Meteo
kempten,2008-02,1.94,ERA5/Open-Meteo
kempten,2008-03,1.99,ERA5/Open-Meteo
kempten,2008-04,6.15,ERA5/Open-Meteo
kempten,2008-05,13.37,ERA5/Open-Meteo
kempten,2008-06,16.0,ERA5/Open-Meteo
kempten,2008-07,16.55,ERA5/Open-Meteo
kempten,2008-08,16.69,ERA5/Open-Meteo
kempten,2008-09,11.65,ERA5/Open-Meteo
kempten,2008-10,9.13,ERA5/Open-Meteo
kempten,2008-11,3.21,ERA5/Open-Meteo
kempten,2008-12,0.0,ERA5/Open-Meteo
kempten,2009-01,-3.88,ERA5/Open-Meteo
kempten,2009-02,-1.68,ERA5/Open-Meteo
kempten,2009-03,1.78,ERA5/Open-Meteo
kempten,2009-04,8.45,ERA5/Open-Meteo
kempten,2009-05,13.69,ERA5/Open-Meteo
kempten,2009-06,14.45,ERA5/Open-Meteo
kempten,2009-07,17.13,ERA5/Open-Meteo
kempten,2009-08,18.13,ERA5/Open-Meteo
kempten,2009-09,14.27,ERA5/Open-Meteo
kempten,2009-10,8.14,ERA5/Open-Meteo
kempten,2009-11,5.92,ERA5/Open-Meteo
kempten,2009-12,0.8,ERA5/Open-Meteo
kempten,2010-01,-3.97,ERA5/Open-Meteo
kempten,2010-02,-1.99,ERA5/Open-Meteo
kempten,2010-03,1.41,ERA5/Open-Meteo
kempten,2010-04,7.63,ERA5/Open-Meteo
kempten,2010-05,10.24,ERA5/Open-Meteo
kempten,2010-06,15.18,ERA5/Open-Meteo
kempten,2010-07,18.5,ERA5/Open-Meteo
kempten,2010-08,15.76,ERA5/Open-Meteo
kempten,2010-09,11.81,ERA5/Open-Meteo
kempten,2010-10,7.65,ERA5/Open-Meteo
kempten,2010-11,3.72,ERA5/Open-Meteo
kempten,2010-12,-4.2,ERA5/Open-Meteo
kempten,2011-01,-1.88,ERA5/Open-Meteo
kempten,2011-02,0.48,ERA5/Open-Meteo
kempten,2011-03,4.27,ERA5/Open-Meteo
kempten,2011-04,9.98,ERA5/Open-Meteo
kempten,2011-05,13.31,ERA5/Open-Meteo
kempten,2011-06,15.33,ERA5/Open-Meteo
kempten,2011-07,15.15,ERA5/Open-Meteo
kempten,2011-08,17.94,ERA5/Open-Meteo
kempten,2011-09,15.13,ERA5/Open-Meteo
kempten,2011-10,8.46,ERA5/Open-Meteo
kempten,2011-11,5.36,ERA5/Open-Meteo
kempten,2011-12,4.6,ERA5/Open-Meteo
kempten,2012-01,-0.74,ERA5/Open-Meteo
kempten,2012-02,-5.7,ERA5/Open-Meteo
kempten,2012-03,4.08,ERA5/Open-Meteo
kempten,2012-04,7.23,ERA5/Open-Meteo
kempten,2012-05,12.69,ERA5/Open-Meteo
kempten,2012-06,16.18,ERA5/Open-Meteo
kempten,2012-07,16.93,ERA5/Open-Meteo
kempten,2012-08,18.37,ERA5/Open-Meteo
kempten,2012-09,13.57,ERA5/Open-Meteo
kempten,2012-10,9.07,ERA5/Open-Meteo
kempten,2012-11,4.75,ERA5/Open-Meteo
kempten,2012-12,-3.8,ERA5/Open-Meteo
kempten,2013-01,-1.11,ERA5/Open-Meteo
kempten,2013-02,-3.05,ERA5/Open-Meteo
kempten,2013-03,0.86,ERA5/Open-Meteo
kempten,2013-04,7.2,ERA5/Open-Meteo
kempten,2013-05,9.98,ERA5/Open-Meteo
kempten,2013-06,14.42,ERA5/Open-Meteo
kempten,2013-07,18.9,ERA5/Open-Meteo
kempten,2013-08,17.26,ERA5/Open-Meteo
kempten,2013-09,13.07,ERA5/Open-Meteo
kempten,2013-10,10.59,ERA5/Open-Meteo
kempten,2013-11,2.79,ERA5/Open-Meteo
kempten,2013-12,-4.8,ERA5/Open-Meteo
kempten,2014-01,1.22,ERA5/Open-Meteo
kempten,2014-02,2.72,ERA5/Open-Meteo
kempten,2014-03,5.22,ERA5/Open-Meteo
kempten,2014-04,9.04,ERA5/Open-Meteo
kempten,2014-05,11.13,ERA5/Open-Meteo
kempten,2014-06,16.04,ERA5/Open-Meteo
kempten,2014-07,16.88,ERA5/Open-Meteo
kempten,2014-08,15.25,ERA5/Open-Meteo
kempten,2014-09,13.83,ERA5/Open-Meteo
kempten,2014-10,10.97,ERA5/Open-Meteo
kempten,2014-11,6.46,ERA5/Open-Meteo
kempten,2014-12,3.5,ERA5/Open-Meteo
kempten,2015-01,-0.53,ERA5/Open-Meteo
kempten,2015-02,-2.21,ERA5/Open-Meteo
kempten,2015-03,3.12,ERA5/Open-Meteo
kempten,2015-04,7.31,ERA5/Open-Meteo
kempten,2015-05,12.27,ERA5/Open-Meteo
kempten,2015-06,16.0,ERA5/Open-Meteo
kempten,2015-07,20.14,ERA5/Open-Meteo
kempten,2015-08,19.09,ERA5/Open-Meteo
kempten,2015-09,12.11,ERA5/Open-Meteo
kempten,2015-10,8.65,ERA5/Open-Meteo
kempten,2015-11,6.34,ERA5/Open-Meteo
kempten,2015-12,6.1,ERA5/Open-Meteo
kempten,2016-01,-0.21,ERA5/Open-Meteo
kempten,2016-02,2.16,ERA5/Open-Meteo
kempten,2016-03,2.5,ERA5/Open-Meteo
kempten,2016-04,7.69,ERA5/Open-Meteo
kempten,2016-05,11.29,ERA5/Open-Meteo
kempten,2016-06,15.26,ERA5/Open-Meteo
kempten,2016-07,17.8,ERA5/Open-Meteo
kempten,2016-08,17.24,ERA5/Open-Meteo
kempten,2016-09,15.48,ERA5/Open-Meteo
kempten,2016-10,7.96,ERA5/Open-Meteo
kempten,2016-11,3.73,ERA5/Open-Meteo
kempten,2016-12,2.6,ERA5/Open-Meteo
kempten,2017-01,-5.39,ERA5/Open-Meteo
kempten,2017-02,2.34,ERA5/Open-Meteo
kempten,2017-03,6.04,ERA5/Open-Meteo
kempten,2017-04,5.88,ERA5/Open-Meteo
kempten,2017-05,12.31,ERA5/Open-Meteo
kempten,2017-06,17.14,ERA5/Open-Meteo
kempten,2017-07,17.06,ERA5/Open-Meteo
kempten,2017-08,17.63,ERA5/Open-Meteo
kempten,2017-09,10.97,ERA5/Open-Meteo
kempten,2017-10,9.42,ERA5/Open-Meteo
kempten,2017-11,2.77,ERA5/Open-Meteo
kempten,2017-12,-2.9,ERA5/Open-Meteo
kempten,2018-01,2.77,ERA5/Open-Meteo
kempten,2018-02,-3.41,ERA5/Open-Meteo
kempten,2018-03,2.2,ERA5/Open-Meteo
kempten,2018-04,11.11,ERA5/Open-Meteo
kempten,2018-05,13.78,ERA5/Open-Meteo
kempten,2018-06,16.01,ERA5/Open-Meteo
kempten,2018-07,18.34,ERA5/Open-Meteo
kempten,2018-08,19.3,ERA5/Open-Meteo
kempten,2018-09,14.36,ERA5/Open-Meteo
kempten,2018-10,9.94,ERA5/Open-Meteo
kempten,2018-11,4.43,ERA5/Open-Meteo
kempten,2018-12,3.4,ERA5/Open-Meteo
kempten,2019-01,-2.74,ERA5/Open-Meteo
kempten,2019-02,1.47,ERA5/Open-Meteo
kempten,2019-03,4.6,ERA5/Open-Meteo
kempten,2019-04,7.75,ERA5/Open-Meteo
kempten,2019-05,8.64,ERA5/Open-Meteo
kempten,2019-06,17.86,ERA5/Open-Meteo
kempten,2019-07,18.3,ERA5/Open-Meteo
kempten,2019-08,17.32,ERA5/Open-Meteo
kempten,2019-09,13.03,ERA5/Open-Meteo
kempten,2019-10,10.32,ERA5/Open-Meteo
kempten,2019-11,3.75,ERA5/Open-Meteo
kempten,2019-12,-0.4,ERA5/Open-Meteo
kempten,2020-01,1.35,ERA5/Open-Meteo
kempten,2020-02,3.91,ERA5/Open-Meteo
kempten,2020-03,3.6,ERA5/Open-Meteo
kempten,2020-04,9.87,ERA5/Open-Meteo
kempten,2020-05,11.09,ERA5/Open-Meteo
kempten,2020-06,14.35,ERA5/Open-Meteo
kempten,2020-07,17.16,ERA5/Open-Meteo
kempten,2020-08,17.62,ERA5/Open-Meteo
kempten,2020-09,13.84,ERA5/Open-Meteo
kempten,2020-10,7.87,ERA5/Open-Meteo
kempten,2020-11,4.81,ERA5/Open-Meteo
kempten,2020-12,-0.7,ERA5/Open-Meteo
kempten,2021-01,-1.61,ERA5/Open-Meteo
kempten,2021-02,2.59,ERA5/Open-Meteo
kempten,2021-03,2.97,ERA5/Open-Meteo
kempten,2021-04,4.97,ERA5/Open-Meteo
kempten,2021-05,8.66,ERA5/Open-Meteo
kempten,2021-06,17.04,ERA5/Open-Meteo
kempten,2021-07,16.45,ERA5/Open-Meteo
kempten,2021-08,15.12,ERA5/Open-Meteo
kempten,2021-09,14.1,ERA5/Open-Meteo
kempten,2021-10,8.01,ERA5/Open-Meteo
kempten,2021-11,2.34,ERA5/Open-Meteo
kempten,2021-12,3.3,ERA5/Open-Meteo
kempten,2022-01,0.11,ERA5/Open-Meteo
kempten,2022-02,2.34,ERA5/Open-Meteo
kempten,2022-03,4.35,ERA5/Open-Meteo
kempten,2022-04,6.51,ERA5/Open-Meteo
kempten,2022-05,13.65,ERA5/Open-Meteo
kempten,2022-06,17.46,ERA5/Open-Meteo
kempten,2022-07,18.68,ERA5/Open-Meteo
kempten,2022-08,18.25,ERA5/Open-Meteo
kempten,2022-09,11.96,ERA5/Open-Meteo
kempten,2022-10,12.38,ERA5/Open-Meteo
kempten,2022-11,5.2,ERA5/Open-Meteo
kempten,2022-12,0.7,ERA5/Open-Meteo
kempten,2023-01,1.05,ERA5/Open-Meteo
kempten,2023-02,1.77,ERA5/Open-Meteo
kempten,2023-03,4.94,ERA5/Open-Meteo
kempten,2023-04,5.83,ERA5/Open-Meteo
kempten,2023-05,11.75,ERA5/Open-Meteo
kempten,2023-06,17.68,ERA5/Open-Meteo
kempten,2023-07,18.17,ERA5/Open-Meteo
kempten,2023-08,17.63,ERA5/Open-Meteo
kempten,2023-09,16.12,ERA5/Open-Meteo
kempten,2023-10,11.41,ERA5/Open-Meteo
kempten,2023-11,3.66,ERA5/Open-Meteo
kempten,2023-12,1.3,ERA5/Open-Meteo
kempten,2024-01,-0.16,ERA5/Open-Meteo
kempten,2024-02,4.98,ERA5/Open-Meteo
kempten,2024-03,5.98,ERA5/Open-Meteo
kempten,2024-04,7.86,ERA5/Open-Meteo
kempten,2024-05,12.05,ERA5/Open-Meteo
kempten,2024-06,15.81,ERA5/Open-Meteo
kempten,2024-07,18.2,ERA5/Open-Meteo
kempten,2024-08,18.74,ERA5/Open-Meteo
kempten,2024-09,12.81,ERA5/Open-Meteo
kempten,2024-10,10.65,ERA5/Open-Meteo
kempten,2024-11,3.3,ERA5/Open-Meteo
kempten,2024-12,-1.2,ERA5/Open-Meteo
kempten,2025-01,-0.17,ERA5/Open-Meteo
kempten,2025-02,0.93,ERA5/Open-Meteo
kempten,2025-03,4.12,ERA5/Open-Meteo
kempten,2025-04,8.26,ERA5/Open-Meteo
kempten,2025-05,10.82,ERA5/Open-Meteo
kempten,2025-06,18.5,ERA5/Open-Meteo
kempten,2025-07,16.39,ERA5/Open-Meteo
kempten,2025-08,16.91,ERA5/Open-Meteo
kempten,2025-09,12.93,ERA5/Open-Meteo
kempten,2025-10,7.47,ERA5/Open-Meteo
kempten,2025-11,2.77,ERA5/Open-Meteo
kempten,2025-12,1.5,ERA5/Open-Meteo
kempten,2026-01,-2.22,ERA5/Open-Meteo
kempten,2026-02,2.55,ERA5/Open-Meteo
kempten,2026-03,3.62,ERA5/Open-Meteo
kempten,2026-04,8.42,ERA5/Open-Meteo
kempten,2026-05,13.08,ERA5/Open-Meteo
kempten,2026-06,14.7,ERA5/Open-Meteo
oberstdorf,1940-01,-8.2,ERA5/Open-Meteo
oberstdorf,1940-02,-1.89,ERA5/Open-Meteo
oberstdorf,1940-03,1.1,ERA5/Open-Meteo
oberstdorf,1940-04,5.8,ERA5/Open-Meteo
oberstdorf,1940-05,10.25,ERA5/Open-Meteo
oberstdorf,1940-06,13.34,ERA5/Open-Meteo
oberstdorf,1940-07,14.36,ERA5/Open-Meteo
oberstdorf,1940-08,13.21,ERA5/Open-Meteo
oberstdorf,1940-09,12.0,ERA5/Open-Meteo
oberstdorf,1940-10,7.67,ERA5/Open-Meteo
oberstdorf,1940-11,1.93,ERA5/Open-Meteo
oberstdorf,1940-12,-8.9,ERA5/Open-Meteo
oberstdorf,1941-01,-4.69,ERA5/Open-Meteo
oberstdorf,1941-02,-0.58,ERA5/Open-Meteo
oberstdorf,1941-03,2.14,ERA5/Open-Meteo
